APPLICATION,DEVICECODE,METERNUMBER,REGISTERNUM,BUILTCONFIG,INSTALLCONFIG,BILLEDFLAG,REGISTERCONFIG,SERIALNUMBER,OTHERDEVICETYPE1,OTHERDEVICEID1,OTHERDEVICEMARRY1,OTHERDEVICETYPE2,OTHERDEVICEID2,OTHERDEVICEMARRY2,METERMAKE,MAKESIZE,METERKIND,METERMODEL,DIALS,DEADZEROES,READTYPE,TESTCIRCLE,AMPS,VOLTS,FLEXFIELD1,FLEXFIELD2,FLEXFIELD3,INITIALINSTALLDATE,CURRENTINSTALLDATE,MULTIPLIER,CTNUMBER,VTNUMBER,PONUMBER,PODATE,PURCHASECOST,RETIREDATE,ASSETTAXDISTRICT,BIDIRECTIONALFLAG,PRIVATELYOWNED,COMMENTS,BATTERYDATE,AMIFLAG,AMITYPE,IPADDRESS,PROBEMETERID,PROBEMETERPASSWORD,PROBEMETERNAME,UPDATEDATE
5,0,"21P938627",1,0501,0501,"Y",1,"21P938627",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490343",1,0501,0501,"Y",1,"22W490343",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294134",1,0501,0501,"Y",1,"22W294134",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294133",1,0501,0501,"Y",1,"22W294133",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938630",1,0501,0501,"Y",1,"21P938630",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914027",1,0501,0501,"Y",1,"23W914027",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592952",1,0501,0501,"Y",1,"23X592952",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592963",1,0501,0501,"Y",1,"23X592963",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592691",1,0501,0501,"Y",1,"23X592691",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592992",1,0501,0501,"Y",1,"23X592992",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592906",1,0501,0501,"Y",1,"23X592906",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592948",1,0501,0501,"Y",1,"23X592948",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592949",1,0501,0501,"Y",1,"23X592949",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592950",1,0501,0501,"Y",1,"23X592950",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592937",1,0501,0501,"Y",1,"23X592937",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439172",1,0501,0501,"Y",1,"24Y439172",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592893",1,0501,0501,"Y",1,"23X592893",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592698",1,0501,0501,"Y",1,"23X592698",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592705",1,0501,0501,"Y",1,"23X592705",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439173",1,0501,0501,"Y",1,"24Y439173",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439130",1,0501,0501,"Y",1,"24Y439130",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439131",1,0501,0501,"Y",1,"24Y439131",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439132",1,0501,0501,"Y",1,"24Y439132",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439133",1,0501,0501,"Y",1,"24Y439133",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439134",1,0501,0501,"Y",1,"24Y439134",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439135",1,0501,0501,"Y",1,"24Y439135",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439136",1,0501,0501,"Y",1,"24Y439136",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439137",1,0501,0501,"Y",1,"24Y439137",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439138",1,0501,0501,"Y",1,"24Y439138",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439166",1,0501,0501,"Y",1,"24Y439166",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X593034",1,0501,0501,"Y",1,"23X593034",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592733",1,0501,0501,"Y",1,"23X592733",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439075",1,0501,0501,"Y",1,"24Y439075",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592728",1,0501,0501,"Y",1,"23X592728",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439078",1,0501,0501,"Y",1,"24Y439078",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG1429161",1,0501,0501,"Y",1,"1429161",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y410401",1,0501,0501,"Y",1,"14Y410401",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W014100",1,0501,0501,"Y",1,"13W014100",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052301",1,0501,0501,"Y",1,"2052301",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052325",1,0501,0501,"Y",1,"2052325",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053585",1,0501,0501,"Y",1,"22W053585",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938570",1,0501,0501,"Y",1,"21P938570",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503589",1,0501,0501,"Y",1,"14Y503589",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503572",1,0501,0501,"Y",1,"14Y503572",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989801",1,0501,0501,"Y",1,"15C989801",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983051",1,0501,0501,"Y",1,"14X983051",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490491",1,0501,0501,"Y",1,"22W490491",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086187",1,0501,0501,"Y",1,"13W086187",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983105",1,0501,0501,"Y",1,"14X983105",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2011-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1305828",1,0501,0501,"Y",1,"1305828",,,"Y",,,,2,"66",3,175,5,2,1,,,,66,,0,"2016-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744448",1,0501,0501,"Y",1,"21P744448",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452012",1,0501,0501,"Y",1,"14Y452012",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2017-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331764",1,0501,0501,"Y",1,"17H331764",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088269",1,0501,0501,"Y",1,"19M088269",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P675430",1,0501,0501,"Y",1,"20P675430",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983117",1,0501,0501,"Y",1,"14X983117",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2011-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710443",1,0501,0501,"Y",1,"21P710443",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938810",1,0501,0501,"Y",1,"21P938810",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053556",1,0501,0501,"Y",1,"22W053556",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744449",1,0501,0501,"Y",1,"21P744449",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938726",1,0501,0501,"Y",1,"21P938726",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490492",1,0501,0501,"Y",1,"22W490492",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053549",1,0501,0501,"Y",1,"22W053549",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710537",1,0501,0501,"Y",1,"21P710537",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331634",1,0501,0501,"Y",1,"17H331634",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710538",1,0501,0501,"Y",1,"21P710538",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710539",1,0501,0501,"Y",1,"21P710539",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003381",1,0501,0501,"Y",1,"1248703",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2013-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710540",1,0501,0501,"Y",1,"21P710540",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645500",1,0501,0501,"Y",1,"21T645500",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01734",1,0501,0501,"Y",1,"0942565",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2010-01-01",,1,,,,"2009-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061536",1,0501,0501,"Y",1,"22W061536",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645493",1,0501,0501,"Y",1,"21T645493",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00157",1,0501,0501,"Y",1,"0123559",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2003-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645509",1,0501,0501,"Y",1,"21T645509",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914147",1,0501,0501,"Y",1,"23W914147",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914148",1,0501,0501,"Y",1,"23W914148",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22T716019",1,0501,0501,"Y",1,"22T716019",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2021-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00159",1,0501,0501,"Y",1,"0123561",,,"Y",,,,2,"40",3,99,5,2,1,,,,40,,0,"2004-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052323",1,0501,0501,"Y",1,"2052323",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086181",1,0501,0501,"Y",1,"13W086181",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01620",1,0501,0501,"Y",1,"09L035346",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2009-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02515",1,0501,0501,"Y",1,"11P230412",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02900",1,0501,0501,"Y",1,"11P944489",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02896",1,0501,0501,"Y",1,"11P944485",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02940",1,0501,0501,"Y",1,"11P944529",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02824",1,0501,0501,"Y",1,"11P944413",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938703",1,0501,0501,"Y",1,"21P938703",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X593006",1,0501,0501,"Y",1,"23X593006",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W471876",1,0501,0501,"Y",1,"13W471876",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294053",1,0501,0501,"Y",1,"22W294053",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086167",1,0501,0501,"Y",1,"13W086167",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645476",1,0501,0501,"Y",1,"21T645476",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053619",1,0501,0501,"Y",1,"22W053619",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989881",1,0501,0501,"Y",1,"15C989881",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2011-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645492",1,0501,0501,"Y",1,"21T645492",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645491",1,0501,0501,"Y",1,"21T645491",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744418",1,0501,0501,"Y",1,"21P744418",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086166",1,0501,0501,"Y",1,"13W086166",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00920",1,0501,0501,"Y",1,"08K269289",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2012-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710508",1,0501,0501,"Y",1,"21P710508",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294153",1,0501,0501,"Y",1,"22W294153",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02526",1,0501,0501,"Y",1,"11P230423",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003398",1,0501,0501,"Y",1,"1248762",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W293977",1,0501,0501,"Y",1,"22W293977",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W293978",1,0501,0501,"Y",1,"22W293978",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710545",1,0501,0501,"Y",1,"21P710545",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W013954",1,0501,0501,"Y",1,"13W013954",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294063",1,0501,0501,"Y",1,"22W294063",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931829",1,0501,0501,"Y",1,"20M931829",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710525",1,0501,0501,"Y",1,"21P710525",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02507",1,0501,0501,"Y",1,"11P230404",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02509",1,0501,0501,"Y",1,"11P230406",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02838",1,0501,0501,"Y",1,"11P944427",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB001793",1,0501,0501,"Y",1,"09L520176",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2010-01-01",,1,,,,"2009-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P675410",1,0501,0501,"Y",1,"20P675410",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02924",1,0501,0501,"Y",1,"11P944513",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02762",1,0501,0501,"Y",1,"11P944351",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088332",1,0501,0501,"Y",1,"19M088332",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W086044",1,0501,0501,"Y",1,"13W086044",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294064",1,0501,0501,"Y",1,"22W294064",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052308",1,0501,0501,"Y",1,"2052308",,,"Y",,,,2,"14",3,175,5,2,1,,,,14,,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2126427",1,0501,0501,"Y",1,"2126427",,,"Y",,,,2,"12",3,175,5,2,1,,,,12,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931809",1,0501,0501,"Y",1,"20M931809",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2010-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W472019",1,0501,0501,"Y",1,"13W472019",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914063",1,0501,0501,"Y",1,"23W914063",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03041",1,0501,0501,"Y",1,"11P942648",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2012-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
